water req,month,Min Temp,Max Temp,Humidity,Wind,Sun,Rad,Rain,altitude,latitude,longitude,crop,soil,city,temp_ratio,humidity_rad_ratio,season
166.97,JUNE,27.03,38.1,61.04,312.02,6.83,19.68,56.08,7.06,13.14,80.27,POTATO,RED LOAMY,CHENNAI,1.409544950055494,3.1016260162601625,SUMMER
16.47,JULY,23.88,32.59,64.09,363.04,4.41,16.2,96.08,281.01,15.8701,78.06,POTATO,RED LOAMY,KURNOOL,1.364740368509213,3.956172839506173,SUMMER
236.609,MAY,27.0,39.02,63.02,312.05,9.04,23.22,32.03,7.06,13.16,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4451851851851854,2.7140396210163655,SPRING
46.83,MARCH,16.07,32.0,35.02,192.09,8.01,19.27,5.04,431.06,26.96,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.9912881144990666,1.8173326414115207,SPRING
10.91,JUNE,26.01,32.06,77.0,288.08,5.02,17.35,560.02,14.02,19.1,72.82,RICE,BLACK CLAY,MUMBAI,1.2326028450595925,4.438040345821325,SUMMER
47.89,JULY,25.08,34.09,73.03,264.07,5.02,17.5,213.09,431.04,26.92,75.78,RICE,BLACK CLAY,JAIPUR,1.3592503987240832,4.1731428571428575,SUMMER
5.17,JUNE,27.02,34.05,80.04,168.06,4.57,16.74,301.05,9.01,22.73,88.36,RICE,BLACK CLAY,KOLKATA,1.2601776461880088,4.781362007168459,SUMMER
93.01,MARCH,22.51,37.52,30.09,121.08,9.7398,23.51,1.81,281.1,15.8501,78.06,POTATO,RED LOAMY,KURNOOL,1.6668147490004444,1.2798809017439388,SPRING
327.58,MAY,26.03,41.01,27.01,288.02,9.03,23.4,18.09,431.03,26.97,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.5754898194391085,1.1542735042735044,SPRING
425.53,MAY,27.25,40.09,37.02,225.06,8.39,22.23,44.43,281.04,15.82,78.06,RICE,BLACK CLAY,KURNOOL,1.4711926605504588,1.6653171390013497,SPRING
178.890001,JUNE,25.05,35.68,54.01,354.03,5.83,18.38,71.66,281.09,15.8501,78.06,RICE,BLACK CLAY,KURNOOL,1.4243512974051895,2.938520130576714,SUMMER
0.03,AUGUST,25.03,30.01,83.02,288.04,3.01,14.16,520.06,14.06,19.12,72.82,RICE,BLACK CLAY,MUMBAI,1.198961246504195,5.862994350282485,SUMMER
155.7699998,JUNE,28.02,39.07,54.01,216.07,7.07,20.67,80.03,216.08,28.77,77.01,RICE,BLACK CLAY,DELHI,1.394361170592434,2.6129656507014993,SUMMER
236.7,MAY,27.06,39.09,63.1,312.06,9.07,23.21,32.09,7.09,13.09,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.444567627494457,2.718655751831107,SPRING
0.18,JULY,25.06,34.07,73.09,264.06,5.01,17.57,213.03,431.09,26.92,75.78,POTATO,RED LOAMY,JAIPUR,1.359537110933759,4.159931701764371,SUMMER
216.44,JUNE,27.1,39.1,46.07,312.06,7.0,20.68,51.01,431.1,27.0,75.78,POTATO,RED LOAMY,JAIPUR,1.4428044280442804,2.2277562862669247,SUMMER
166.99,JUNE,27.07,38.09,61.09,312.09,6.88,19.69,56.08,7.05,13.16,80.27,POTATO,RED LOAMY,CHENNAI,1.407092722571112,3.1025901472828847,SUMMER
176.53,JUNE,27.08,38.08,61.06,312.01,6.8599,19.69,56.04,7.02,13.12,80.27,RICE,BLACK CLAY,CHENNAI,1.4062038404726735,3.101066531234129,SUMMER
201.7399998,MAY,27.08,33.04,69.02,240.08,10.09,25.07,10.05,14.1,19.1,72.82,POTATO,RED LOAMY,MUMBAI,1.2200886262924668,2.7530913442361387,SPRING
247.53,MAY,27.2598,40.0,37.06,225.05,8.3501,22.25,44.0,281.07,15.8601,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.4673621963477357,1.66561797752809,SPRING
187.56,JUNE,27.05,39.02,46.04,312.05,7.07,20.6502,51.03,431.02,26.98,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.4425138632162662,2.2295183581757074,SUMMER
0.02,JULY,23.87,32.54,64.06,363.06,4.41,16.3,96.02,281.08,15.81,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.3632174277335567,3.9300613496932515,SUMMER
142.05,JUNE,28.09,39.06,54.03,216.02,7.02,20.6103,80.05,216.05,28.79,77.01,POTATO,RED LOAMY,DELHI,1.3905304378782486,2.621504781589788,SUMMER
0.1,JULY,26.08,36.07,64.0,288.1,6.03,18.4597,111.02,7.05,13.17,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.3830521472392638,3.467011923270692,SUMMER
143.170002,APRIL,26.07,36.09,70.06,264.09,9.76,24.6,10.03,7.03,13.1,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.384349827387802,2.8479674796747965,SPRING
0.07,JULY,25.02,30.01,83.06,336.03,2.02,12.84,640.07,14.05,19.0802,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.1994404476418865,6.468847352024922,SUMMER
0.01,JULY,26.08,33.04,84.04,144.06,4.1599,16.17,375.01,9.06,22.7598,88.36,POTATO,RED LOAMY,KOLKATA,1.2668711656441718,5.197278911564625,SUMMER
325.66,MAY,26.05,41.08,27.08,288.07,9.05,23.4597,18.02,431.05,26.99,75.78,POTATO,RED LOAMY,JAIPUR,1.5769673704414586,1.1543199614658328,SPRING
10.9,JUNE,26.0,32.01,77.07,288.05,5.03,17.36,560.06,14.08,19.15,72.82,RICE,BLACK CLAY,MUMBAI,1.231153846153846,4.439516129032258,SUMMER
0.1,JULY,27.02,35.04,73.06,168.05,5.08,17.6,170.09,216.01,28.72,78.74286746987951,WHEAT,RED SANDY,DELHI,1.2968171724648407,4.151136363636364,SUMMER
135.49,JULY,23.82,32.58,64.09,363.06,4.4,16.25,96.03,281.07,15.81,78.06,RICE,BLACK CLAY,KURNOOL,1.3677581863979849,3.9440000000000004,SUMMER
325.68,MAY,26.02,41.0,27.1,288.09,9.08,23.41,18.07,431.01,27.0,75.78,POTATO,RED LOAMY,JAIPUR,1.5757109915449654,1.1576249466040154,SPRING
201.7699998,MAY,27.1,33.03,69.07,240.01,10.05,25.1,10.01,14.02,19.09,72.82,POTATO,RED LOAMY,MUMBAI,1.218819188191882,2.7517928286852587,SPRING
0.13,JULY,25.01,34.1,73.02,264.01,5.08,17.52,213.09,431.07,26.95,75.78,POTATO,RED LOAMY,JAIPUR,1.363454618152739,4.167808219178082,SUMMER
406.18,MAY,27.06,33.05,69.09,240.01,10.05,25.05,10.04,14.01,19.16,72.82,RICE,BLACK CLAY,MUMBAI,1.2213599408721358,2.7580838323353296,SPRING
0.07,JULY,27.02,35.02,73.01,168.04,5.0,17.56,170.0,216.04,28.72,78.74286746987951,WHEAT,RED SANDY,DELHI,1.296076980014804,4.157744874715263,SUMMER
155.73,JUNE,28.08,39.04,54.02,216.08,7.07,20.66,80.1,216.02,28.72,77.01,RICE,BLACK CLAY,DELHI,1.3903133903133904,2.6147144240077447,SUMMER
0.04,JULY,25.01,30.04,83.06,336.07,2.07,12.8701,640.03,14.07,19.14,72.82,POTATO,RED LOAMY,MUMBAI,1.2011195521791282,6.453718308327052,SUMMER
11.33,JUNE,26.07,32.04,77.04,288.07,5.05,17.3302,560.02,14.07,19.15,72.82,POTATO,RED LOAMY,MUMBAI,1.2289988492520139,4.445418979584771,SUMMER
135.46,JULY,23.82,32.6,64.04,363.02,4.49,16.24,96.04,281.08,15.8601,78.06,RICE,BLACK CLAY,KURNOOL,1.3685978169605375,3.943349753694582,SUMMER
246.46,MAY,27.21,40.03,37.04,225.01,8.39,22.22,44.43,281.09,15.83,78.06,POTATO,RED LOAMY,KURNOOL,1.4711503123851526,1.666966696669667,SPRING
84.440001,APRIL,25.03,36.07,70.0,192.02,9.26,23.37,51.09,9.02,22.71,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.4410707151418298,2.995293110825845,SPRING
0.09,JULY,27.05,35.05,73.07,168.06,5.08,17.53,170.04,216.0,28.79,77.01,POTATO,RED LOAMY,DELHI,1.2957486136783734,4.1682829435253845,SUMMER
0.1,JULY,25.1,34.02,73.01,264.07,5.0,17.5,213.06,431.0,26.96,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.355378486055777,4.172000000000001,SUMMER
108.93,APRIL,21.1,36.0,41.02,168.07,10.03,23.8302,40.08,216.07,28.75,78.74286746987951,WHEAT,RED SANDY,DELHI,1.7061611374407581,1.7213451838423512,SPRING
224.22,JUNE,27.09,39.0,46.01,312.09,7.01,20.64,51.06,431.04,26.96,75.78,RICE,BLACK CLAY,JAIPUR,1.4396456256921373,2.2291666666666665,SUMMER
181.34,APRIL,22.02,37.0,26.02,240.04,9.05,22.6502,4.01,431.02,27.01,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.6802906448683015,1.14877572824964,SPRING
85.740001,SEPTEMBER,23.01,34.06,67.03,192.08,8.06,19.74,80.08,431.02,26.99,75.78,RICE,BLACK CLAY,JAIPUR,1.4802259887005649,3.3956433637284706,AUTUMN
181.34,APRIL,22.08,37.09,26.09,240.04,9.08,22.64,4.04,431.09,26.95,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.6798007246376814,1.1523851590106007,SPRING
140.72,JUNE,25.02,35.63,54.06,354.03,5.8199,18.38,71.6,281.04,15.88,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.424060751398881,2.9412404787812845,SUMMER
247.57,MAY,27.2,40.02,37.04,225.07,8.31,22.2598,44.03,281.08,15.8601,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.4713235294117648,1.6639861993369214,SPRING
479.4699997,MAY,26.1,41.09,27.02,288.0,9.03,23.47,18.03,431.01,26.94,75.78,RICE,BLACK CLAY,JAIPUR,1.5743295019157089,1.1512569237324244,SPRING
0.08,JULY,25.0,30.07,83.04,336.09,2.05,12.82,640.01,14.04,19.1,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.2028,6.477379095163807,SUMMER
108.97,APRIL,21.06,36.09,41.08,168.04,10.08,23.82,40.06,216.1,28.74,78.74286746987951,WHEAT,RED SANDY,DELHI,1.713675213675214,1.7246011754827875,SPRING
83.940001,MARCH,16.02,32.02,35.08,192.05,8.06,19.21,5.05,431.09,26.95,75.78,POTATO,RED LOAMY,JAIPUR,1.9987515605493136,1.8261322228006245,SPRING
31.84,SEPTEMBER,25.0,34.01,72.06,120.09,6.02,16.71,110.06,216.0,28.74,77.01,RICE,BLACK CLAY,DELHI,1.3603999999999998,4.312387791741472,AUTUMN
0.19,JULY,25.06,34.0,73.07,264.08,5.04,17.52,213.09,431.08,26.97,75.78,POTATO,RED LOAMY,JAIPUR,1.3567438148443736,4.170662100456621,SUMMER
0.07,JULY,26.08,33.03,84.06,144.08,4.18995,16.19,375.04,9.04,22.8,88.36,POTATO,RED LOAMY,KOLKATA,1.2664877300613497,5.192093885114268,SUMMER
0.18,JULY,25.05,34.04,73.03,264.04,5.08,17.56,213.08,431.03,26.96,75.78,POTATO,RED LOAMY,JAIPUR,1.358882235528942,4.158883826879271,SUMMER
416.59,MAY,27.09,39.06,63.03,312.03,9.06,23.3,32.01,7.1,13.11,80.27,RICE,BLACK CLAY,CHENNAI,1.4418604651162792,2.705150214592275,SPRING
132.1,JULY,26.03,36.01,64.03,288.07,6.01,18.41,111.06,7.08,13.14,80.27,RICE,BLACK CLAY,CHENNAI,1.383403764886669,3.4780010863661053,SUMMER
5.9,JUNE,27.08,34.06,80.09,168.09,4.55,16.7598,301.01,9.03,22.72,88.36,POTATO,RED LOAMY,KOLKATA,1.257754800590842,4.7786966431580336,SUMMER
46.9,MARCH,16.08,32.02,35.09,192.02,8.03,19.27,5.09,431.02,26.95,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.991293532338309,1.8209652309289053,SPRING
235.14,MAY,27.02,39.01,63.01,312.01,9.04,23.22,32.02,7.09,13.11,80.27,POTATO,RED LOAMY,CHENNAI,1.4437453737971873,2.7136089577950044,SPRING
0.05,JULY,26.1,33.04,84.02,144.09,4.1099,16.14,375.01,9.01,22.7598,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2659003831417623,5.2057001239157366,SUMMER
93.06,MARCH,22.51,37.53,30.06,121.09,9.76,23.53,1.82,281.01,15.84,78.06,POTATO,RED LOAMY,KURNOOL,1.667258996001777,1.2775180620484488,SPRING
0.05,JULY,25.02,30.08,83.06,336.05,2.01,12.8,640.05,14.06,19.11,72.82,POTATO,RED LOAMY,MUMBAI,1.202238209432454,6.4890625,SUMMER
221.19,MAY,26.01,39.08,42.06,192.06,8.04,21.93,30.03,216.07,28.7,77.01,POTATO,RED LOAMY,DELHI,1.5024990388312187,1.917920656634747,SPRING
184.26,APRIL,24.01,33.02,28.0,192.06,10.06,24.72,10.0,14.02,19.0802,72.82,POTATO,RED LOAMY,MUMBAI,1.3752603082049146,1.132686084142395,SPRING
97.89,MAY,26.07,36.05,73.03,192.04,8.41,22.62,126.08,9.06,22.8,88.36,POTATO,RED LOAMY,KOLKATA,1.3828154967395472,3.2285587975243146,SPRING
411.39,MAY,26.08,39.01,42.07,192.08,8.07,21.91,30.0,216.08,28.75,77.01,RICE,BLACK CLAY,DELHI,1.4957822085889572,1.9201277955271565,SPRING
65.63,SEPTEMBER,25.04,35.03,72.1,240.09,6.64,19.25,121.01,7.0,13.13,80.27,RICE,BLACK CLAY,CHENNAI,1.3989616613418532,3.745454545454545,AUTUMN
10.62,JUNE,26.04,32.09,77.03,288.06,5.01,17.39,560.08,14.09,19.11,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.2323348694316438,4.42955721679126,SUMMER
0.08,JULY,26.06,36.1,64.05,288.07,6.01,18.45,111.01,7.0,13.12,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.3852647735993862,3.4715447154471546,SUMMER
0.05,JULY,25.01,34.07,73.04,264.09,5.02,17.5,213.0,431.08,26.93,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.3622550979608157,4.173714285714286,SUMMER
425.52,MAY,27.23,40.08,37.05,225.04,8.3701,22.24,44.41,281.0,15.8501,78.06,RICE,BLACK CLAY,KURNOOL,1.4719059860448034,1.6659172661870503,SPRING
411.35,MAY,26.06,39.01,42.06,192.0,8.07,21.97,30.01,216.05,28.75,77.01,RICE,BLACK CLAY,DELHI,1.4969301611665387,1.9144287664997726,SPRING
47.7206,JULY,27.07,35.05,73.07,168.02,5.08,17.51,170.09,216.04,28.72,77.01,RICE,BLACK CLAY,DELHI,1.2947912818618394,4.173043974871502,SUMMER
0.0,JULY,26.05,36.03,64.05,288.06,6.07,18.4398,111.07,7.04,13.09,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.3831094049904031,3.473465005043438,SUMMER
0.16,JULY,25.02,34.06,73.05,264.0,5.07,17.53,213.03,431.04,26.99,75.78,POTATO,RED LOAMY,JAIPUR,1.361310951239009,4.1671420422133485,SUMMER
0.03,SEPTEMBER,25.03,31.04,81.1,168.03,5.0,16.37,320.1,14.03,19.15,72.82,RICE,BLACK CLAY,MUMBAI,1.2401118657610866,4.954184483811851,AUTUMN
224.26,JUNE,27.01,39.04,46.06,312.07,7.07,20.6103,51.05,431.02,26.93,75.78,RICE,BLACK CLAY,JAIPUR,1.4453905960755276,2.234804927633271,SUMMER
0.150002,JULY,25.02,34.08,73.06,264.04,5.07,17.53,213.07,431.07,26.93,75.78,POTATO,RED LOAMY,JAIPUR,1.3621103117505995,4.1677124928693665,SUMMER
220.880002,MAY,26.0,39.08,42.05,192.04,8.08,21.99,30.01,216.1,28.7598,78.74286746987951,WHEAT,RED SANDY,DELHI,1.503076923076923,1.9122328331059573,SPRING
166.99,JUNE,27.06,38.07,61.01,312.01,6.87,19.6,56.03,7.05,13.12,80.27,POTATO,RED LOAMY,CHENNAI,1.4068736141906875,3.112755102040816,SUMMER
184.2099998,APRIL,24.01,33.07,28.06,192.02,10.09,24.74,10.08,14.05,19.12,72.82,POTATO,RED LOAMY,MUMBAI,1.3773427738442314,1.1341956345998383,SPRING
176.54,JUNE,27.01,38.07,61.04,312.08,6.88,19.62,56.03,7.05,13.1,80.27,RICE,BLACK CLAY,CHENNAI,1.4094779711218066,3.1111111111111107,SUMMER
155.79,JUNE,28.05,39.08,54.05,216.06,7.02,20.67,80.04,216.06,28.72,77.01,RICE,BLACK CLAY,DELHI,1.3932263814616754,2.614900822447992,SUMMER
5.17,JUNE,27.03,34.05,80.05,168.05,4.55,16.75,301.08,9.09,22.79,88.36,RICE,BLACK CLAY,KOLKATA,1.2597114317425082,4.7791044776119405,SUMMER
425.56,MAY,27.24,40.02,37.04,225.02,8.32,22.23,44.48,281.06,15.82,78.06,RICE,BLACK CLAY,KURNOOL,1.4691629955947139,1.666216824111561,SPRING
0.07,JULY,26.08,33.08,84.02,144.04,4.1099,16.1303,375.02,9.07,22.8,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2684049079754602,5.208830585915948,SUMMER
65.69,SEPTEMBER,25.09,35.06,72.04,240.06,6.6599,19.21,121.06,7.06,13.09,80.27,RICE,BLACK CLAY,CHENNAI,1.39736946990833,3.750130140551796,AUTUMN
96.619,MAY,26.07,36.03,73.08,192.0,8.49,22.68,126.04,9.01,22.79,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.3820483314154202,3.2222222222222223,SPRING
135.46,JULY,23.85,32.51,64.08,363.04,4.46,16.21,96.03,281.02,15.8701,78.06,RICE,BLACK CLAY,KURNOOL,1.3631027253668762,3.95311536088834,SUMMER
406.17,MAY,27.01,33.03,69.01,240.05,10.05,25.06,10.02,14.03,19.14,72.82,RICE,BLACK CLAY,MUMBAI,1.2228804146612366,2.753790901835595,SPRING
235.19,MAY,27.05,39.06,63.05,312.08,9.02,23.21,32.04,7.0,13.08,80.27,POTATO,RED LOAMY,CHENNAI,1.4439926062846582,2.716501507970702,SPRING
327.57,MAY,26.06,41.0,27.08,288.05,9.1,23.45,18.0,431.1,27.0,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.5732924021488872,1.1547974413646056,SPRING
23.75,MARCH,15.04,29.06,57.02,168.06,11.04,22.99,20.07,216.07,28.75,78.74286746987951,WHEAT,RED SANDY,DELHI,1.9321808510638299,2.480208786428882,SPRING
51.18,MARCH,24.06,34.01,70.04,216.03,9.54,23.58,2.08,7.02,13.14,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.413549459684123,2.970313825275658,SPRING
224.2099998,JUNE,27.09,39.06,46.06,312.01,7.03,20.6,51.04,431.09,26.99,75.78,RICE,BLACK CLAY,JAIPUR,1.4418604651162792,2.2359223300970874,SUMMER
0.09,JULY,26.07,33.05,84.08,144.09,4.18995,16.16,375.08,9.05,22.77,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2677406981204449,5.202970297029703,SUMMER
0.02,JULY,26.06,33.07,84.04,144.07,4.17,16.1502,375.03,9.1,22.75,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2689946277820414,5.203650728783544,SUMMER
181.380002,APRIL,22.05,37.01,26.05,240.07,9.04,22.66,4.07,431.0,26.92,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.678458049886621,1.149602824360106,SPRING
236.66,MAY,27.01,39.03,63.05,312.05,9.0,23.23,32.0,7.08,13.11,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.445020362828582,2.7141627206198877,SPRING
0.13,JULY,25.05,34.03,73.03,264.08,5.08,17.5,213.02,431.05,26.93,75.78,POTATO,RED LOAMY,JAIPUR,1.3584830339321357,4.1731428571428575,SUMMER
224.298,JUNE,27.08,39.02,46.04,312.05,7.01,20.68,51.1,431.03,26.95,75.78,RICE,BLACK CLAY,JAIPUR,1.4409158050221569,2.2263056092843327,SUMMER
220.84,MAY,26.05,39.07,42.01,192.04,8.1,21.95,30.05,216.08,28.71,78.74286746987951,WHEAT,RED SANDY,DELHI,1.4998080614203455,1.913895216400911,SPRING
31.84,SEPTEMBER,25.05,34.05,72.08,120.08,6.04,16.77,110.02,216.07,28.74,77.01,RICE,BLACK CLAY,DELHI,1.3592814371257484,4.298151460942159,AUTUMN
155.79,JUNE,28.02,39.08,54.0,216.05,7.08,20.64,80.07,216.0,28.77,77.01,RICE,BLACK CLAY,DELHI,1.3947180585296217,2.6162790697674416,SUMMER
0.03,JULY,25.07,30.06,83.02,336.05,2.02,12.8501,640.03,14.02,19.09,72.82,RICE,BLACK CLAY,MUMBAI,1.199042680494615,6.460650111672282,SUMMER
187.57,JUNE,27.07,39.07,46.1,312.01,7.03,20.69,51.01,431.0,26.92,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.4432951606944957,2.2281295311744804,SUMMER
0.06,JULY,26.07,36.09,64.02,288.04,6.04,18.43,111.05,7.01,13.13,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.384349827387802,3.4736842105263155,SUMMER
187.54,JUNE,27.09,39.05,46.06,312.05,7.08,20.66,51.02,431.05,26.93,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.4414913252122554,2.229428848015489,SUMMER
47.7605,MARCH,22.07,34.07,63.08,120.09,8.44,20.55,28.08,9.05,22.77,88.36,POTATO,RED LOAMY,KOLKATA,1.5437245129134571,3.0695863746958634,SPRING
51.1205,MARCH,24.03,34.06,70.03,216.06,9.6,23.55,2.07,7.06,13.14,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4173949230129006,2.9736730360934183,SPRING
10.81,AUGUST,26.02,34.07,77.1,144.1,4.07,15.31,200.02,216.07,28.79,77.01,RICE,BLACK CLAY,DELHI,1.3093774019984628,5.035924232527759,SUMMER
185.75,APRIL,26.06,39.3396,34.1,138.07,9.25,23.6303,10.01,281.09,15.84,78.06,POTATO,RED LOAMY,KURNOOL,1.509577897160399,1.4430625087282007,SPRING
83.97,MARCH,16.07,32.05,35.06,192.04,8.08,19.25,5.01,431.08,26.93,75.78,POTATO,RED LOAMY,JAIPUR,1.9943995021779712,1.8212987012987014,SPRING
0.03,AUGUST,25.07,30.0,83.03,288.05,3.07,14.11,520.03,14.08,19.14,72.82,RICE,BLACK CLAY,MUMBAI,1.1966493817311528,5.884479092841956,SUMMER
224.26,JUNE,27.07,39.1,46.03,312.02,7.08,20.6103,51.07,431.02,27.0,75.78,RICE,BLACK CLAY,JAIPUR,1.4444033985962321,2.233349344745103,SUMMER
73.740001,MARCH,21.01,32.05,62.01,168.02,9.02,22.06,10.02,14.06,19.09,72.82,POTATO,RED LOAMY,MUMBAI,1.5254640647310802,2.810970081595648,SPRING
247.59,MAY,27.27,40.02,37.06,225.01,8.4,22.23,44.09,281.06,15.8601,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.4675467546754677,1.6671165092217723,SPRING
325.61,MAY,26.04,41.01,27.03,288.1,9.05,23.43,18.06,431.03,26.96,75.78,POTATO,RED LOAMY,JAIPUR,1.574884792626728,1.1536491677336749,SPRING
135.420002,JULY,23.82,32.55,64.07,363.08,4.48,16.21,96.07,281.08,15.9,78.06,RICE,BLACK CLAY,KURNOOL,1.366498740554156,3.952498457742134,SUMMER
246.41,MAY,27.27,40.04,37.06,225.0,8.38,22.25,44.46,281.07,15.88,78.06,POTATO,RED LOAMY,KURNOOL,1.4682801613494683,1.66561797752809,SPRING
85.78,SEPTEMBER,23.09,34.04,67.03,192.01,8.08,19.7598,80.08,431.04,26.97,75.78,RICE,BLACK CLAY,JAIPUR,1.4742312689475963,3.3922408121539696,AUTUMN
142.920002,APRIL,21.05,36.06,41.07,168.08,10.01,23.85,40.01,216.09,28.7598,77.01,POTATO,RED LOAMY,DELHI,1.7130641330166272,1.722012578616352,SPRING
142.99,APRIL,21.02,36.02,41.05,168.01,10.09,23.84,40.01,216.04,28.7798,77.01,POTATO,RED LOAMY,DELHI,1.71360608943863,1.7218959731543624,SPRING
16.45,JULY,23.82,32.58,64.02,363.03,4.46,16.2598,96.04,281.08,15.81,78.06,POTATO,RED LOAMY,KURNOOL,1.3677581863979849,3.937317802186989,SUMMER
0.1,JULY,27.07,35.05,73.07,168.02,5.01,17.57,170.01,216.05,28.73,77.01,POTATO,RED LOAMY,DELHI,1.2947912818618394,4.158793397837222,SUMMER
0.07,JULY,26.05,33.04,84.02,144.07,4.1099,16.19,375.01,9.06,22.75,88.36,RICE,BLACK CLAY,KOLKATA,1.2683301343570057,5.189623224212476,SUMMER
65.69,SEPTEMBER,25.02,35.02,72.04,240.0,6.64995,19.21,121.02,7.03,13.13,80.27,RICE,BLACK CLAY,CHENNAI,1.3996802557953638,3.750130140551796,AUTUMN
53.63,MARCH,22.58,37.59,30.08,121.04,9.7199,23.59,1.82,281.09,15.83,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.6647475642161207,1.2751165748198388,SPRING
85.710001,SEPTEMBER,23.07,34.05,67.01,192.08,8.01,19.77,80.04,431.04,26.96,75.78,RICE,BLACK CLAY,JAIPUR,1.4759427828348504,3.3894790085988875,AUTUMN
479.4699997,MAY,26.09,41.06,27.05,288.07,9.08,23.4597,18.1,431.02,26.97,75.78,RICE,BLACK CLAY,JAIPUR,1.5737830586431585,1.1530411727345191,SPRING
406.12,MAY,27.02,33.1,69.04,240.0,10.03,25.04,10.01,14.01,19.09,72.82,RICE,BLACK CLAY,MUMBAI,1.225018504811251,2.7571884984025563,SPRING
5.48,JUNE,27.02,34.02,80.1,168.08,4.52,16.71,301.03,9.07,22.77,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2590673575129534,4.793536804308797,SUMMER
146.13,APRIL,24.06,33.08,28.09,192.02,10.02,24.71,10.03,14.04,19.1,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.3748960931005818,1.1367867260218534,SPRING
166.94,JUNE,27.03,38.04,61.04,312.01,6.87,19.64,56.02,7.04,13.11,80.27,POTATO,RED LOAMY,CHENNAI,1.4073251942286347,3.1079429735234214,SUMMER
10.92,JUNE,26.03,32.08,77.07,288.08,5.09,17.3102,560.04,14.02,19.16,72.82,RICE,BLACK CLAY,MUMBAI,1.2324241260084516,4.452288246236323,SUMMER
167.51,JUNE,25.07,35.65,54.05,354.09,5.88,18.3102,71.66,281.0,15.8701,78.06,POTATO,RED LOAMY,KURNOOL,1.4220183486238531,2.951906587585062,SUMMER
325.62,MAY,26.03,41.03,27.03,288.06,9.04,23.49,18.09,431.06,26.92,75.78,POTATO,RED LOAMY,JAIPUR,1.5762581636573185,1.1507024265644956,SPRING
47.71,MARCH,22.03,34.08,63.1,120.05,8.44,20.6,28.09,9.08,22.73,88.36,POTATO,RED LOAMY,KOLKATA,1.5469813890149795,3.0631067961165046,SPRING
10.81,AUGUST,26.01,34.02,77.07,144.02,4.07,15.34,200.03,216.01,28.73,77.01,RICE,BLACK CLAY,DELHI,1.3079584775086506,5.024119947848761,SUMMER
46.86,MARCH,16.03,32.1,35.0,192.08,8.04,19.21,5.07,431.04,26.98,78.74286746987951,WHEAT,RED SANDY,JAIPUR,2.002495321272614,1.8219677251431545,SPRING
85.72,SEPTEMBER,23.1,34.02,67.01,192.03,8.03,19.71,80.06,431.05,26.95,75.78,RICE,BLACK CLAY,JAIPUR,1.4727272727272727,3.399797057331304,AUTUMN
0.09,JULY,26.08,33.02,84.06,144.05,4.18995,16.1103,375.0,9.07,22.79,88.36,RICE,BLACK CLAY,KOLKATA,1.266104294478528,5.21777992961025,SUMMER
178.109,APRIL,26.03,36.07,70.03,264.05,9.7299,24.55,10.05,7.07,13.11,80.27,POTATO,RED LOAMY,CHENNAI,1.3857087975412985,2.8525458248472506,SPRING
46.8396,MARCH,16.05,32.03,35.07,192.05,8.01,19.3,5.07,431.1,26.98,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.9956386292834891,1.8170984455958548,SPRING
