water_req,month,min_temp,max_temp,humidity,wind,sun,rad,rain,altitude,longitude,soil,city,temp_ratio,humidity_rad_ratio,season,crop,total_growing_period_avg,crop_water_need_min,crop_water_need_max,crop_water_need_avg
54.6604,MARCH,15.04,29.09,57.03,168.02,11.06,22.9398,20.07,216.04,77.01,RED LOAMY,DELHI,1.9341755319148937,2.486072241257552,SPRING,POTATO,125.0,,,
116.16,APRIL,25.02,36.01,70.06,192.06,9.28,23.35,51.1,9.06,88.36,RED LOAMY,KOLKATA,1.4392486011191046,3.0004282655246253,SPRING,POTATO,125.0,,,
16.4,JULY,23.85,32.5,64.02,363.07,4.4301,16.24,96.02,281.1,78.06,RED LOAMY,KURNOOL,1.3626834381551365,3.942118226600985,SUMMER,POTATO,125.0,,,
83.910001,MARCH,16.04,32.02,35.06,192.02,8.03,19.27,5.02,431.06,75.78,RED LOAMY,JAIPUR,1.996259351620948,1.819408406850026,SPRING,POTATO,125.0,,,
5.44,JUNE,27.08,34.04,80.06,168.03,4.56,16.7598,301.02,9.02,78.74286746987951,RED SANDY,KOLKATA,1.257016248153619,4.77690664566403,SUMMER,WHEAT,135.0,450.0,650.0,550.0
221.75,APRIL,22.06,37.08,26.08,240.07,9.02,22.64,4.07,431.01,75.78,RED LOAMY,JAIPUR,1.6808703535811425,1.1519434628975265,SPRING,POTATO,125.0,,,
178.19,APRIL,26.04,36.02,70.07,264.02,9.77,24.54,10.09,7.09,80.27,RED LOAMY,CHENNAI,1.3832565284178189,2.855338223308883,SPRING,POTATO,125.0,,,
11.3,JUNE,26.0,32.03,77.04,288.0,5.0,17.36,560.06,14.06,72.82,RED LOAMY,MUMBAI,1.231923076923077,4.437788018433181,SUMMER,POTATO,125.0,,,
10.8,AUGUST,26.06,34.03,77.06,144.08,4.05,15.38,200.05,216.09,77.01,BLACK CLAY,DELHI,1.3058326937835765,5.010403120936281,SUMMER,RICE,120.0,,,
116.119,APRIL,25.08,36.1,70.01,192.07,9.26,23.3302,51.08,9.06,88.36,RED LOAMY,KOLKATA,1.4393939393939394,3.000831540235403,SPRING,POTATO,125.0,,,
47.8095,JULY,25.03,34.01,73.01,264.1,5.05,17.56,213.04,431.08,75.78,BLACK CLAY,JAIPUR,1.3587694766280465,4.157744874715263,SUMMER,RICE,120.0,,,
0.09,JULY,25.09,30.02,83.09,336.09,2.05,12.83,640.09,14.0,72.82,BLACK CLAY,MUMBAI,1.19649262654444,6.476227591582229,SUMMER,RICE,120.0,,,
200.14,MAY,27.08,33.04,69.08,240.05,10.08,25.04,10.07,14.1,78.74286746987951,RED SANDY,MUMBAI,1.2200886262924668,2.758785942492013,SPRING,WHEAT,135.0,450.0,650.0,550.0
47.74,MARCH,22.08,34.04,63.08,120.06,8.44,20.59,28.09,9.02,88.36,RED LOAMY,KOLKATA,1.5416666666666667,3.063623118018456,SPRING,POTATO,125.0,,,
54.6205,MARCH,15.09,29.06,57.08,168.05,11.03,22.93,20.03,216.1,77.01,RED LOAMY,DELHI,1.9257786613651424,2.4893153074574794,SPRING,POTATO,125.0,,,
14.97,JULY,26.06,36.09,64.03,288.1,6.06,18.49,111.08,7.07,80.27,RED LOAMY,CHENNAI,1.3848810437452037,3.4629529475392107,SUMMER,POTATO,125.0,,,
0.19,JULY,25.07,34.01,73.02,264.05,5.03,17.57,213.08,431.1,75.78,RED LOAMY,JAIPUR,1.3566015157558835,4.155947638019351,SUMMER,POTATO,125.0,,,
224.2699998,JUNE,27.05,39.02,46.02,312.05,7.0,20.67,51.07,431.01,75.78,BLACK CLAY,JAIPUR,1.4425138632162662,2.2264150943396226,SUMMER,RICE,120.0,,,
65.619,SEPTEMBER,25.06,35.04,72.01,240.08,6.6999,19.27,121.07,7.09,80.27,BLACK CLAY,CHENNAI,1.398244213886672,3.7368967306694345,AUTUMN,RICE,120.0,,,
0.07,JULY,26.05,33.05,84.08,144.02,4.1599,16.1103,375.04,9.08,88.36,RED LOAMY,KOLKATA,1.268714011516315,5.2190213714207685,SUMMER,POTATO,125.0,,,
178.86,JUNE,25.02,35.7,54.09,354.07,5.87,18.39,71.61,281.08,78.06,BLACK CLAY,KURNOOL,1.426858513189449,2.941272430668842,SUMMER,RICE,120.0,,,
97.84,MAY,26.04,36.05,73.05,192.01,8.46,22.7003,126.03,9.05,88.36,RED LOAMY,KOLKATA,1.3844086021505375,3.2180191451214304,SPRING,POTATO,125.0,,,
10.6299,JUNE,26.05,32.05,77.09,288.06,5.02,17.3302,560.0,14.06,78.74286746987951,RED SANDY,MUMBAI,1.2303262955854126,4.44830411651337,SUMMER,WHEAT,135.0,450.0,650.0,550.0
0.07,JULY,25.02,30.01,83.03,336.08,2.04,12.83,640.09,14.05,72.82,BLACK CLAY,MUMBAI,1.1994404476418865,6.471551052221356,SUMMER,RICE,120.0,,,
14.9501,JULY,26.04,36.1,64.04,288.0,6.05,18.4797,111.08,7.03,80.27,RED LOAMY,CHENNAI,1.3863287250384029,3.4654242222546903,SUMMER,POTATO,125.0,,,
167.52,JUNE,25.04,35.6604,54.03,354.08,5.8599,18.37,71.69,281.02,78.06,RED LOAMY,KURNOOL,1.4241373801916934,2.9412084921066954,SUMMER,POTATO,125.0,,,
0.02,AUGUST,26.01,33.05,84.06,144.04,4.13,15.76,339.08,9.01,88.36,BLACK CLAY,KOLKATA,1.2706651287966164,5.333756345177665,SUMMER,RICE,120.0,,,
327.57,MAY,26.01,41.03,27.04,288.03,9.03,23.4597,18.07,431.04,78.74286746987951,RED SANDY,JAIPUR,1.5774702037677817,1.1526149098240812,SPRING,WHEAT,135.0,450.0,650.0,550.0
178.16,APRIL,26.0,36.0,70.06,264.07,9.7999,24.56,10.07,7.08,80.27,RED LOAMY,CHENNAI,1.3846153846153846,2.8526058631921827,SPRING,POTATO,125.0,,,
0.01,JULY,23.8302,32.54,64.09,363.03,4.46,16.2598,96.07,281.05,78.74286746987951,RED SANDY,KURNOOL,1.3654942048325234,3.94162289819063,SUMMER,WHEAT,135.0,450.0,650.0,550.0
116.16,APRIL,25.06,36.02,70.04,192.05,9.2199,23.35,51.04,9.01,88.36,RED LOAMY,KOLKATA,1.4373503591380687,2.9995717344753747,SPRING,POTATO,125.0,,,
11.3501,JUNE,26.1,32.1,77.02,288.02,5.01,17.39,560.02,14.1,72.82,RED LOAMY,MUMBAI,1.2298850574712643,4.428982173663024,SUMMER,POTATO,125.0,,,
143.21,APRIL,26.06,36.02,70.05,264.03,9.7398,24.58,10.04,7.09,78.74286746987951,RED SANDY,CHENNAI,1.382194934765925,2.8498779495524817,SPRING,WHEAT,135.0,450.0,650.0,550.0
178.9,JUNE,25.07,35.67,54.08,354.05,5.88,18.35,71.619,281.04,78.06,BLACK CLAY,KURNOOL,1.4228161148783407,2.947138964577656,SUMMER,RICE,120.0,,,
132.12,JULY,26.09,36.09,64.08,288.07,6.09,18.43,111.05,7.09,80.27,BLACK CLAY,CHENNAI,1.3832886163280953,3.476939772110689,SUMMER,RICE,120.0,,,
46.8795,MARCH,16.01,32.1,35.04,192.05,8.08,19.23,5.02,431.04,78.74286746987951,RED SANDY,JAIPUR,2.004996876951905,1.8221528861154448,SPRING,WHEAT,135.0,450.0,650.0,550.0
84.43,APRIL,25.09,36.02,70.06,192.09,9.26,23.39,51.03,9.07,78.74286746987951,RED SANDY,KOLKATA,1.4356317257871662,2.995297135528004,SPRING,WHEAT,135.0,450.0,650.0,550.0
16.49,JULY,23.85,32.56,64.06,363.09,4.4701,16.23,96.05,281.08,78.06,RED LOAMY,KURNOOL,1.3651991614255763,3.947011706715958,SUMMER,POTATO,125.0,,,
221.18,MAY,26.03,39.05,42.09,192.0,8.07,21.9198,30.01,216.03,77.01,RED LOAMY,DELHI,1.5001920860545523,1.9201817534831525,SPRING,POTATO,125.0,,,
31.89,SEPTEMBER,25.02,34.04,72.08,120.02,6.08,16.7798,110.06,216.03,77.01,BLACK CLAY,DELHI,1.360511590727418,4.295641187618445,AUTUMN,RICE,120.0,,,
479.4199996,MAY,26.07,41.09,27.1,288.05,9.08,23.4,18.0,431.09,75.78,BLACK CLAY,JAIPUR,1.5761411584196396,1.1581196581196582,SPRING,RICE,120.0,,,
39.06,MARCH,21.02,32.01,62.1,168.0,9.09,22.06,10.09,14.01,78.74286746987951,RED SANDY,MUMBAI,1.522835394862036,2.815049864007253,SPRING,WHEAT,135.0,450.0,650.0,550.0
181.4,APRIL,22.02,37.09,26.1,240.03,9.07,22.66,4.04,431.04,78.74286746987951,RED SANDY,JAIPUR,1.6843778383287922,1.1518093556928508,SPRING,WHEAT,135.0,450.0,650.0,550.0
117.95,JUNE,28.04,39.09,54.04,216.07,7.03,20.69,80.08,216.0,78.74286746987951,RED SANDY,DELHI,1.3940798858773182,2.611889801836636,SUMMER,WHEAT,135.0,450.0,650.0,550.0
176.56,JUNE,27.04,38.07,61.02,312.03,6.85,19.6502,56.09,7.02,80.27,BLACK CLAY,CHENNAI,1.407914201183432,3.105311905222339,SUMMER,RICE,120.0,,,
221.72,APRIL,22.01,37.05,26.02,240.06,9.06,22.6502,4.06,431.05,75.78,RED LOAMY,JAIPUR,1.683325761017719,1.14877572824964,SPRING,POTATO,125.0,,,
281.08,MAY,26.05,36.02,73.07,192.03,8.4501,22.69,126.09,9.02,88.36,BLACK CLAY,KOLKATA,1.382725527831094,3.2203613926840013,SPRING,RICE,120.0,,,
5.1599,JUNE,27.04,34.03,80.06,168.09,4.52,16.7598,301.06,9.04,88.36,BLACK CLAY,KOLKATA,1.2585059171597637,4.77690664566403,SUMMER,RICE,120.0,,,
11.33,JUNE,26.03,32.06,77.04,288.08,5.0,17.36,560.09,14.1,72.82,RED LOAMY,MUMBAI,1.231655781790242,4.437788018433181,SUMMER,POTATO,125.0,,,
0.06,SEPTEMBER,26.06,33.09,84.04,120.02,5.08,16.08,305.03,9.05,88.36,BLACK CLAY,KOLKATA,1.269762087490407,5.2263681592039815,AUTUMN,RICE,120.0,,,
181.34,APRIL,22.02,37.07,26.07,240.09,9.02,22.66,4.02,431.0,78.74286746987951,RED SANDY,JAIPUR,1.6834695731153495,1.1504854368932038,SPRING,WHEAT,135.0,450.0,650.0,550.0
146.14,APRIL,24.06,33.01,28.09,192.1,10.08,24.7,10.06,14.08,78.74286746987951,RED SANDY,MUMBAI,1.3719866999168744,1.1372469635627531,SPRING,WHEAT,135.0,450.0,650.0,550.0
224.298,JUNE,27.05,39.05,46.05,312.04,7.1,20.6303,51.06,431.07,75.78,BLACK CLAY,JAIPUR,1.44362292051756,2.2321536768733368,SUMMER,RICE,120.0,,,
135.5,JULY,23.82,32.56,64.02,363.05,4.42,16.2,96.02,281.02,78.06,BLACK CLAY,KURNOOL,1.3669185558354324,3.951851851851852,SUMMER,RICE,120.0,,,
224.2399998,JUNE,27.01,39.06,46.03,312.07,7.05,20.6103,51.03,431.09,75.78,BLACK CLAY,JAIPUR,1.4461310625694188,2.233349344745103,SUMMER,RICE,120.0,,,
201.798,MAY,27.0,33.07,69.02,240.04,10.09,25.1,10.09,14.01,72.82,RED LOAMY,MUMBAI,1.2248148148148148,2.7498007968127487,SPRING,POTATO,125.0,,,
0.09,SEPTEMBER,26.06,33.07,84.09,120.05,5.09,16.06,305.05,9.05,88.36,BLACK CLAY,KOLKATA,1.2689946277820414,5.235990037359901,AUTUMN,RICE,120.0,,,
89.13,MARCH,24.01,34.07,70.03,216.04,9.59,23.58,2.06,7.1,80.27,RED LOAMY,CHENNAI,1.4189920866305703,2.96988973706531,SPRING,POTATO,125.0,,,
16.4797,JULY,23.82,32.59,64.01,363.07,4.46,16.25,96.07,281.08,78.06,RED LOAMY,KURNOOL,1.3681780016792613,3.9390769230769234,SUMMER,POTATO,125.0,,,
479.45,MAY,26.09,41.02,27.0,288.09,9.08,23.5,18.01,431.07,75.78,BLACK CLAY,JAIPUR,1.572249904177846,1.148936170212766,SPRING,RICE,120.0,,,
142.1,JUNE,28.01,39.07,54.01,216.06,7.0,20.67,80.0,216.04,77.01,RED LOAMY,DELHI,1.394858978936094,2.6129656507014998,SUMMER,POTATO,125.0,,,
5.92,JUNE,27.05,34.03,80.04,168.05,4.53,16.77,301.07,9.02,88.36,RED LOAMY,KOLKATA,1.2580406654343808,4.772808586762076,SUMMER,POTATO,125.0,,,
176.52,JUNE,27.0,38.04,61.1,312.07,6.81,19.6303,56.1,7.03,80.27,BLACK CLAY,CHENNAI,1.4088888888888889,3.1125352134200703,SUMMER,RICE,120.0,,,
0.02,JULY,25.06,30.05,83.08,336.08,2.04,12.83,640.02,14.0,72.82,BLACK CLAY,MUMBAI,1.199122106943336,6.475448168355417,SUMMER,RICE,120.0,,,
51.17,MARCH,24.08,34.05,70.05,216.09,9.58,23.54,2.09,7.05,78.74286746987951,RED SANDY,CHENNAI,1.4140365448504983,2.975785896346644,SPRING,WHEAT,135.0,450.0,650.0,550.0
132.14,JULY,26.0,36.06,64.06,288.01,6.02,18.4597,111.0,7.02,80.27,BLACK CLAY,CHENNAI,1.386923076923077,3.4702622469487583,SUMMER,RICE,120.0,,,
89.149,MARCH,24.05,34.03,70.04,216.01,9.58,23.59,2.02,7.03,80.27,RED LOAMY,CHENNAI,1.4149688149688149,2.969054684188216,SPRING,POTATO,125.0,,,
201.78,MAY,27.04,33.05,69.05,240.09,10.05,25.07,10.04,14.1,72.82,RED LOAMY,MUMBAI,1.2222633136094674,2.75428799361787,SPRING,POTATO,125.0,,,
327.56,MAY,26.09,41.01,27.03,288.02,9.05,23.4198,18.06,431.02,78.74286746987951,RED SANDY,JAIPUR,1.5718666155615175,1.1541516152998743,SPRING,WHEAT,135.0,450.0,650.0,550.0
181.37,APRIL,22.06,37.05,26.02,240.04,9.08,22.6103,4.01,431.09,78.74286746987951,RED SANDY,JAIPUR,1.6795104261106073,1.1508029526366303,SPRING,WHEAT,135.0,450.0,650.0,550.0
117.990001,JUNE,28.06,39.07,54.04,216.07,7.06,20.6103,80.03,216.06,78.74286746987951,RED SANDY,DELHI,1.3923734853884533,2.621989975885844,SUMMER,WHEAT,135.0,450.0,650.0,550.0
178.890001,JUNE,25.09,35.7,54.01,354.1,5.88,18.37,71.63,281.05,78.06,BLACK CLAY,KURNOOL,1.422877640494221,2.9401197604790417,SUMMER,RICE,120.0,,,
246.420002,MAY,27.22,40.04,37.02,225.06,8.3,22.2,44.47,281.02,78.06,RED LOAMY,KURNOOL,1.4709772226304187,1.667567567567568,SPRING,POTATO,125.0,,,
142.920002,APRIL,21.09,36.08,41.0,168.06,10.02,23.82,40.0,216.03,77.01,RED LOAMY,DELHI,1.7107633949739212,1.7212426532325775,SPRING,POTATO,125.0,,,
0.06,JULY,23.84,32.55,64.08,363.02,4.41,16.22,96.04,281.01,78.74286746987951,RED SANDY,KURNOOL,1.3653523489932884,3.950678175092479,SUMMER,WHEAT,135.0,450.0,650.0,550.0
46.83,MARCH,16.04,32.04,35.07,192.05,8.02,19.22,5.04,431.02,78.74286746987951,RED SANDY,JAIPUR,1.997506234413965,1.824661810613944,SPRING,WHEAT,135.0,450.0,650.0,550.0
416.52,MAY,27.09,39.02,63.03,312.06,9.02,23.21,32.03,7.05,80.27,BLACK CLAY,CHENNAI,1.4403839055001848,2.71563981042654,SPRING,RICE,120.0,,,
167.57,JUNE,25.08,35.63,54.01,354.01,5.88,18.32,71.64,281.06,78.06,RED LOAMY,KURNOOL,1.420653907496013,2.948144104803493,SUMMER,POTATO,125.0,,,
146.12,APRIL,24.03,33.04,28.02,192.06,10.09,24.77,10.02,14.05,78.74286746987951,RED SANDY,MUMBAI,1.374947981689555,1.1312071053693984,SPRING,WHEAT,135.0,450.0,650.0,550.0
73.72,MARCH,21.05,32.01,62.06,168.05,9.1,22.02,10.0,14.08,72.82,RED LOAMY,MUMBAI,1.5206650831353918,2.818346957311535,SPRING,POTATO,125.0,,,
185.72,APRIL,26.02,39.3,34.1,138.05,9.27,23.7003,10.05,281.04,78.06,RED LOAMY,KURNOOL,1.5103766333589546,1.4388003527381512,SPRING,POTATO,125.0,,,
416.54,MAY,27.03,39.03,63.01,312.05,9.01,23.29,32.07,7.04,80.27,BLACK CLAY,CHENNAI,1.4439511653718091,2.705452984113353,SPRING,RICE,120.0,,,
0.03,SEPTEMBER,26.05,33.08,84.05,120.09,5.05,16.1,305.04,9.01,88.36,BLACK CLAY,KOLKATA,1.2698656429942417,5.220496894409937,AUTUMN,RICE,120.0,,,
0.03,JULY,25.0,30.04,83.09,336.04,2.02,12.81,640.05,14.09,72.82,BLACK CLAY,MUMBAI,1.2016,6.486338797814208,SUMMER,RICE,120.0,,,
0.03,JULY,27.09,35.04,73.08,168.08,5.01,17.6,170.05,216.06,77.01,RED LOAMY,DELHI,1.2934662236987815,4.1522727272727264,SUMMER,POTATO,125.0,,,
176.5,JUNE,27.03,38.06,61.05,312.05,6.8199,19.67,56.08,7.03,80.27,BLACK CLAY,CHENNAI,1.4080651128375878,3.103711235383833,SUMMER,RICE,120.0,,,
416.56,MAY,27.05,39.07,63.07,312.08,9.04,23.2798,32.1,7.09,80.27,BLACK CLAY,CHENNAI,1.444362292051756,2.70921571491164,SPRING,RICE,120.0,,,
89.169,MARCH,24.05,34.08,70.09,216.08,9.56,23.52,2.07,7.09,80.27,RED LOAMY,CHENNAI,1.417047817047817,2.980017006802721,SPRING,POTATO,125.0,,,
90.36,AUGUST,25.02,35.09,70.07,264.02,6.27005,18.99,154.09,7.08,80.27,BLACK CLAY,CHENNAI,1.4024780175859315,3.689836756187467,SUMMER,RICE,120.0,,,
167.53,JUNE,25.08,35.65,54.04,354.01,5.8599,18.39,71.69,281.01,78.06,RED LOAMY,KURNOOL,1.421451355661882,2.938553561718325,SUMMER,POTATO,125.0,,,
0.06,SEPTEMBER,26.03,33.02,84.07,120.08,5.07,16.09,305.01,9.09,88.36,BLACK CLAY,KOLKATA,1.2685363042643103,5.224984462399005,AUTUMN,RICE,120.0,,,
0.09,JULY,23.87,32.52,64.06,363.06,4.41,16.25,96.04,281.09,78.74286746987951,RED SANDY,KURNOOL,1.362379555927943,3.9421538461538463,SUMMER,WHEAT,135.0,450.0,650.0,550.0
178.15,APRIL,26.09,36.03,70.0,264.09,9.79,24.51,10.09,7.04,80.27,RED LOAMY,CHENNAI,1.3809888846301266,2.855977152182782,SPRING,POTATO,125.0,,,
221.73,APRIL,22.03,37.03,26.08,240.08,9.07,22.67,4.05,431.01,75.78,RED LOAMY,JAIPUR,1.6808896958692692,1.1504190560211731,SPRING,POTATO,125.0,,,
0.02,JULY,26.08,33.0,84.02,144.0,4.14995,16.19,375.02,9.04,88.36,RED LOAMY,KOLKATA,1.2653374233128836,5.189623224212476,SUMMER,POTATO,125.0,,,
167.53,JUNE,25.06,35.6205,54.04,354.03,5.89995,18.34,71.61,281.05,78.06,RED LOAMY,KURNOOL,1.4214086193136473,2.946564885496183,SUMMER,POTATO,125.0,,,
216.480002,JUNE,27.09,39.08,46.06,312.08,7.09,20.69,51.09,431.08,75.78,RED LOAMY,JAIPUR,1.4425987449243265,2.226196230062832,SUMMER,POTATO,125.0,,,
281.0,MAY,26.07,36.04,73.02,192.01,8.4,22.69,126.04,9.07,88.36,BLACK CLAY,KOLKATA,1.3824319140774837,3.2181577787571616,SPRING,RICE,120.0,,,
187.59,JUNE,27.08,39.02,46.06,312.02,7.06,20.62,51.09,431.02,78.74286746987951,RED SANDY,JAIPUR,1.4409158050221569,2.233753637245393,SUMMER,WHEAT,135.0,450.0,650.0,550.0
166.9,JUNE,27.06,38.07,61.03,312.01,6.81,19.66,56.05,7.04,80.27,RED LOAMY,CHENNAI,1.4068736141906877,3.104272634791455,SUMMER,POTATO,125.0,,,
0.04,JULY,27.04,35.02,73.04,168.02,5.04,17.54,170.0,216.07,77.01,RED LOAMY,DELHI,1.2951183431952664,4.164196123147093,SUMMER,POTATO,125.0,,,
93.1,MARCH,22.54,37.6,30.05,121.1,9.7099,23.52,1.87,281.08,78.06,RED LOAMY,KURNOOL,1.6681455190771963,1.2776360544217689,SPRING,POTATO,125.0,,,
17.95,AUGUST,24.04,33.0,81.07,240.09,5.1,16.93,227.09,431.05,75.78,BLACK CLAY,JAIPUR,1.372712146422629,4.788541051388068,SUMMER,RICE,120.0,,,
16.41,JULY,23.86,32.54,64.05,363.05,4.42,16.3,96.02,281.05,78.06,RED LOAMY,KURNOOL,1.363788767812238,3.929447852760736,SUMMER,POTATO,125.0,,,
143.202,APRIL,26.03,36.05,70.04,264.02,9.7398,24.55,10.06,7.09,78.74286746987951,RED SANDY,CHENNAI,1.384940453323089,2.8529531568228106,SPRING,WHEAT,135.0,450.0,650.0,550.0
47.89,JULY,25.08,34.01,73.02,264.05,5.01,17.55,213.09,431.03,75.78,BLACK CLAY,JAIPUR,1.356060606060606,4.16068376068376,SUMMER,RICE,120.0,,,
0.06,JULY,27.01,35.09,73.07,168.01,5.05,17.57,170.04,216.08,77.01,RED LOAMY,DELHI,1.2991484635320252,4.158793397837222,SUMMER,POTATO,125.0,,,
135.41,JULY,23.88,32.6,64.07,363.04,4.46,16.21,96.03,281.06,78.06,BLACK CLAY,KURNOOL,1.3651591289782246,3.952498457742134,SUMMER,RICE,120.0,,,
221.14,MAY,26.07,39.1,42.09,192.1,8.07,21.93,30.07,216.05,77.01,RED LOAMY,DELHI,1.499808208668968,1.919288645690835,SPRING,POTATO,125.0,,,
84.42,APRIL,25.07,36.06,70.05,192.01,9.26,23.32,51.05,9.04,78.74286746987951,RED SANDY,KOLKATA,1.4383725568408456,3.003859348198971,SPRING,WHEAT,135.0,450.0,650.0,550.0
246.44,MAY,27.22,40.09,37.0,225.05,8.31,22.21,44.44,281.07,78.06,RED LOAMY,KURNOOL,1.4728141072740637,1.6659162539396668,SPRING,POTATO,125.0,,,
166.97,JUNE,27.02,38.03,61.07,312.05,6.8199,19.64,56.01,7.06,80.27,RED LOAMY,CHENNAI,1.407475943745374,3.109470468431772,SUMMER,POTATO,125.0,,,
0.09,JULY,25.03,34.08,73.08,264.01,5.09,17.55,213.05,431.01,78.74286746987951,RED SANDY,JAIPUR,1.3615661206552137,4.164102564102564,SUMMER,WHEAT,135.0,450.0,650.0,550.0
220.890001,MAY,26.06,39.06,42.02,192.1,8.08,21.9597,30.03,216.09,78.74286746987951,RED SANDY,DELHI,1.4988488104374522,1.9135051936046483,SPRING,WHEAT,135.0,450.0,650.0,550.0
89.119,MARCH,24.04,34.05,70.09,216.1,9.54,23.56,2.01,7.08,80.27,RED LOAMY,CHENNAI,1.4163893510815306,2.9749575551782685,SPRING,POTATO,125.0,,,
247.52,MAY,27.24,40.02,37.08,225.08,8.34,22.25,44.01,281.01,78.74286746987951,RED SANDY,KURNOOL,1.469162995594714,1.666516853932584,SPRING,WHEAT,135.0,450.0,650.0,550.0
406.150003,MAY,27.09,33.07,69.1,240.03,10.08,25.03,10.03,14.08,72.82,BLACK CLAY,MUMBAI,1.2207456626061275,2.760687175389532,SPRING,RICE,120.0,,,
187.59,JUNE,27.01,39.05,46.07,312.05,7.06,20.67,51.02,431.04,78.74286746987951,RED SANDY,JAIPUR,1.445760829322473,2.2288340590227382,SUMMER,WHEAT,135.0,450.0,650.0,550.0
0.01,JULY,25.07,34.09,73.01,264.08,5.1,17.54,213.09,431.07,78.74286746987951,RED SANDY,JAIPUR,1.3597925807738334,4.162485746864311,SUMMER,WHEAT,135.0,450.0,650.0,550.0
178.86,JUNE,25.05,35.65,54.02,354.06,5.83,18.36,71.69,281.09,78.06,BLACK CLAY,KURNOOL,1.4231536926147703,2.942265795206972,SUMMER,RICE,120.0,,,
10.93,JUNE,26.05,32.07,77.02,288.07,5.08,17.36,560.04,14.1,72.82,BLACK CLAY,MUMBAI,1.2310940499040306,4.436635944700461,SUMMER,RICE,120.0,,,
47.75,MARCH,22.03,34.08,63.07,120.02,8.48,20.51,28.02,9.07,88.36,RED LOAMY,KOLKATA,1.5469813890149795,3.0750853242320817,SPRING,POTATO,125.0,,,
0.09,JULY,25.01,30.07,83.0,336.04,2.03,12.8701,640.05,14.04,72.82,RED LOAMY,MUMBAI,1.2023190723710515,6.449056339888578,SUMMER,POTATO,125.0,,,
155.78,JUNE,28.02,39.04,54.0,216.05,7.08,20.6103,80.06,216.06,77.01,BLACK CLAY,DELHI,1.3932905067808707,2.6200491987016203,SUMMER,RICE,120.0,,,
84.4,APRIL,25.02,36.05,70.06,192.0,9.2398,23.39,51.03,9.08,78.74286746987951,RED SANDY,KOLKATA,1.4408473221422862,2.995297135528004,SPRING,WHEAT,135.0,450.0,650.0,550.0
11.39,JUNE,26.04,32.05,77.01,288.1,5.05,17.35,560.03,14.03,72.82,RED LOAMY,MUMBAI,1.2307987711213515,4.438616714697407,SUMMER,POTATO,125.0,,,
123.240001,AUGUST,23.5,32.13,63.09,302.1,4.9701,16.9398,98.7,281.02,78.06,BLACK CLAY,KURNOOL,1.3672340425531917,3.724365104664754,SUMMER,RICE,120.0,,,
221.12,MAY,26.02,39.09,42.04,192.06,8.04,21.97,30.04,216.07,77.01,RED LOAMY,DELHI,1.5023059185242122,1.9135184342284932,SPRING,POTATO,125.0,,,
85.79,SEPTEMBER,23.1,34.04,67.02,192.04,8.03,19.7598,80.09,431.1,75.78,BLACK CLAY,JAIPUR,1.4735930735930736,3.3917347341572284,AUTUMN,RICE,120.0,,,
5.14995,JUNE,27.03,34.06,80.07,168.01,4.54,16.7798,301.08,9.03,88.36,BLACK CLAY,KOLKATA,1.2600813910469848,4.771808960774264,SUMMER,RICE,120.0,,,
0.08,JULY,25.07,34.06,73.03,264.03,5.05,17.56,213.07,431.02,78.74286746987951,RED SANDY,JAIPUR,1.358595931392102,4.158883826879271,SUMMER,WHEAT,135.0,450.0,650.0,550.0
221.78,APRIL,22.01,37.08,26.04,240.06,9.05,22.69,4.01,431.04,75.78,RED LOAMY,JAIPUR,1.6846887778282598,1.1476421330982811,SPRING,POTATO,125.0,,,
140.798,JUNE,25.04,35.6205,54.0,354.02,5.83,18.35,71.64,281.07,78.74286746987951,RED SANDY,KURNOOL,1.42254392971246,2.942779291553133,SUMMER,WHEAT,135.0,450.0,650.0,550.0
178.109,APRIL,26.1,36.09,70.07,264.03,9.79,24.5,10.01,7.07,80.27,RED LOAMY,CHENNAI,1.3827586206896552,2.86,SPRING,POTATO,125.0,,,
247.6,MAY,27.27,40.07,37.0,225.04,8.4,22.24,44.08,281.01,78.74286746987951,RED SANDY,KURNOOL,1.4693802713604691,1.6636690647482015,SPRING,WHEAT,135.0,450.0,650.0,550.0
5.13,JUNE,27.03,34.03,80.07,168.04,4.54,16.7598,301.04,9.01,88.36,BLACK CLAY,KOLKATA,1.2589715131335553,4.777503311495364,SUMMER,RICE,120.0,,,
5.9301,JUNE,27.02,34.07,80.07,168.05,4.58,16.73,301.07,9.05,88.36,RED LOAMY,KOLKATA,1.260917838638046,4.786013150029886,SUMMER,POTATO,125.0,,,
0.08,JULY,26.03,33.07,84.03,144.1,4.14,16.1303,375.02,9.08,78.74286746987951,RED SANDY,KOLKATA,1.2704571648098348,5.209450537187777,SUMMER,WHEAT,135.0,450.0,650.0,550.0
54.6205,MARCH,15.05,29.03,57.06,168.02,11.09,22.9398,20.02,216.08,77.01,RED LOAMY,DELHI,1.9289036544850495,2.487380012031491,SPRING,POTATO,125.0,,,
5.91,JUNE,27.08,34.07,80.08,168.0,4.57,16.8,301.07,9.0,88.36,RED LOAMY,KOLKATA,1.2581240768094537,4.766666666666667,SUMMER,POTATO,125.0,,,
142.06,JUNE,28.09,39.0,54.05,216.07,7.05,20.69,80.09,216.07,77.01,RED LOAMY,DELHI,1.3883944464222142,2.612373127114548,SUMMER,POTATO,125.0,,,
