simulation_id,water,hour,date,month,day,year,day_of_week,day_period
5912,0.0007473634677664906,0.25,2019-03-29,3,29,2019,4,1
5913,0.0,0.0,2019-03-29,3,29,2019,4,1
5914,0.09926094057076426,0.75,2019-03-30,3,30,2019,5,0
5915,0.028206050876076066,0.5,2019-03-30,3,30,2019,5,0
5916,0.04716693885459629,1.0,2019-03-30,3,30,2019,5,0
5917,0.004124339136933596,0.25,2019-03-30,3,30,2019,5,1
5918,0.009383563539734826,0.0,2019-03-30,3,30,2019,5,1
5919,0.11661638110000833,0.75,2019-03-31,3,31,2019,6,0
5920,0.007971876989509233,0.5,2019-03-31,3,31,2019,6,0
5921,0.0027403327151437986,1.0,2019-03-31,3,31,2019,6,0
5922,0.060730201788136304,0.25,2019-03-31,3,31,2019,6,1
5923,0.00013840064217897973,0.0,2019-03-31,3,31,2019,6,1
5924,0.3662634594624519,0.75,2019-04-01,4,1,2019,0,0
5925,0.14424114927893267,0.5,2019-04-01,4,1,2019,0,0
5926,0.1125474022199463,1.0,2019-04-01,4,1,2019,0,0
5927,0.0675395133833421,0.25,2019-04-01,4,1,2019,0,1
5928,0.0014116865502255933,0.0,2019-04-01,4,1,2019,0,1
5929,0.07789188141832978,0.75,2019-04-02,4,2,2019,1,0
5930,0.5495059097074211,0.5,2019-04-02,4,2,2019,1,0
5931,0.09740637196556592,1.0,2019-04-02,4,2,2019,1,0
5932,0.0011348852658676337,0.25,2019-04-02,4,2,2019,1,1
5933,0.008220998145431396,0.0,2019-04-02,4,2,2019,1,1
5934,0.3316909790461428,0.75,2019-04-03,4,3,2019,2,0
5935,0.055221856229412905,0.5,2019-04-03,4,3,2019,2,0
5936,0.20070861128795642,1.0,2019-04-03,4,3,2019,2,0
5937,0.13751487806903426,0.25,2019-04-03,4,3,2019,2,1
5938,0.034572480416309136,0.0,2019-04-03,4,3,2019,2,1
5939,0.27226174329448893,0.75,2019-04-04,4,4,2019,3,0
5940,0.1897196002989454,0.5,2019-04-04,4,4,2019,3,0
5941,0.17181055720098543,1.0,2019-04-04,4,4,2019,3,0
5942,0.016192875134940627,0.25,2019-04-04,4,4,2019,3,1
5943,0.02100921748276912,0.0,2019-04-04,4,4,2019,3,1
5944,0.5273894870872201,0.75,2019-04-05,4,5,2019,4,0
5945,0.10551664959725414,0.5,2019-04-05,4,5,2019,4,0
5946,0.10208431367121545,1.0,2019-04-05,4,5,2019,4,0
5947,0.07553907050128714,0.25,2019-04-05,4,5,2019,4,1
5948,0.013840064217897973,0.0,2019-04-05,4,5,2019,4,1
5949,0.3048412544634207,0.75,2019-04-06,4,6,2019,5,0
5950,0.15658648656129767,0.5,2019-04-06,4,6,2019,5,0
5951,0.05267528441331969,1.0,2019-04-06,4,6,2019,5,0
5952,0.00218673014642788,0.25,2019-04-06,4,6,2019,5,1
5953,0.007196833393306946,0.0,2019-04-06,4,6,2019,5,1
5954,0.5939048357184378,0.75,2019-04-07,4,7,2019,6,0
5955,0.3388047720541424,0.5,2019-04-07,4,7,2019,6,0
5956,0.05464057353226119,1.0,2019-04-07,4,7,2019,6,0
5957,0.01610983474963324,0.25,2019-04-07,4,7,2019,6,1
5958,0.00307249425637335,0.0,2019-04-07,4,7,2019,6,1
5959,0.3348741938162593,0.75,2019-04-08,4,8,2019,0,0
5960,0.07672931602402636,0.5,2019-04-08,4,8,2019,0,0
5961,0.005452985301851801,1.0,2019-04-08,4,8,2019,0,0
5962,0.007362914163921722,0.25,2019-04-08,4,8,2019,0,1
5963,0.012981980236388298,0.0,2019-04-08,4,8,2019,0,1
5964,0.44805823899022895,0.75,2019-04-09,4,9,2019,1,0
5965,0.3221136546073574,0.5,2019-04-09,4,9,2019,1,0
5966,0.0070861128795637615,1.0,2019-04-09,4,9,2019,1,0
5967,0.00572978658620976,0.25,2019-04-09,4,9,2019,1,1
5968,0.009106762255376866,0.0,2019-04-09,4,9,2019,1,1
5969,0.20530351260829852,0.75,2019-04-10,4,10,2019,2,0
5970,0.22816729869626598,0.5,2019-04-10,4,10,2019,2,0
5971,0.24109391867578267,1.0,2019-04-10,4,10,2019,2,0
5972,0.10485232651479505,0.25,2019-04-10,4,10,2019,2,1
5973,0.017161679630193487,0.0,2019-04-10,4,10,2019,2,1
5974,0.24402801228997703,0.75,2019-04-11,4,11,2019,3,0
5975,0.0812134968306253,0.5,2019-04-11,4,11,2019,3,0
5976,0.12926619979516707,1.0,2019-04-11,4,11,2019,3,0
5977,0.012760539208901932,0.25,2019-04-11,4,11,2019,3,1
5978,0.0026019320729648186,0.0,2019-04-11,4,11,2019,3,1
5979,0.47546156614166696,0.75,2019-04-12,4,12,2019,4,0
5980,0.03645472914994326,0.5,2019-04-12,4,12,2019,4,0
5981,0.01868408669416226,1.0,2019-04-12,4,12,2019,4,0
5982,0.0065601904392836394,0.25,2019-04-12,4,12,2019,4,1
5983,0.006836991723641599,0.0,2019-04-12,4,12,2019,4,1
5984,0.17978243419049467,0.75,2019-04-13,4,13,2019,5,0
5985,0.23558557311705927,0.5,2019-04-13,4,13,2019,5,0
5986,0.13900960500456724,1.0,2019-04-13,4,13,2019,5,0
5987,0.09851357710299778,0.25,2019-04-13,4,13,2019,5,1
5988,8.304038530738783e-05,0.0,2019-04-13,4,13,2019,5,1
5989,0.1351897472804274,0.75,2019-04-14,4,14,2019,6,0
5990,0.36075511390372855,0.5,2019-04-14,4,14,2019,6,0
5991,0.07966340963822073,1.0,2019-04-14,4,14,2019,6,0
5992,0.005397625044980209,0.25,2019-04-14,4,14,2019,6,1
5993,0.000996484623688654,0.0,2019-04-14,4,14,2019,6,1
5994,0.11171699836687243,0.75,2019-04-15,4,15,2019,0,0
5995,0.21117169983668727,0.5,2019-04-15,4,15,2019,0,0
5996,0.03877985993855012,1.0,2019-04-15,4,15,2019,0,0
5997,0.44207933124809706,0.25,2019-04-15,4,15,2019,0,1
5998,0.08212694106900657,0.0,2019-04-15,4,15,2019,0,1
5999,0.43446729592825317,0.75,2019-04-16,4,16,2019,1,0
6000,0.023085227115453816,0.5,2019-04-16,4,16,2019,1,0
6001,0.003515376311346085,1.0,2019-04-16,4,16,2019,1,0
6002,0.0013009660364824093,0.25,2019-04-16,4,16,2019,1,1
6003,0.012123896254878624,0.0,2019-04-16,4,16,2019,1,1
6004,0.3523126747308108,0.75,2019-04-17,4,17,2019,2,0
6005,0.07805796218894456,0.5,2019-04-17,4,17,2019,2,0
6006,0.0409112298281064,1.0,2019-04-17,4,17,2019,2,0
6007,0.06385805630138125,0.25,2019-04-17,4,17,2019,2,1
6008,0.004788662219392698,0.0,2019-04-17,4,17,2019,2,1
6009,0.6813186813186813,0.75,2019-04-18,4,18,2019,3,0
6010,0.06648766850278186,0.5,2019-04-18,4,18,2019,3,0
6011,0.00019376089905057164,1.0,2019-04-18,4,18,2019,3,0
6012,0.0016331275777119606,0.25,2019-04-18,4,18,2019,3,1
6013,0.0010795250089960418,0.0,2019-04-18,4,18,2019,3,1
6014,0.4298170343510394,0.75,2019-04-19,4,19,2019,4,0
6015,0.3908157333850029,0.5,2019-04-19,4,19,2019,4,0
6016,0.10128158994657738,1.0,2019-04-19,4,19,2019,4,0
6017,0.005203864145929637,0.25,2019-04-19,4,19,2019,4,1
6018,0.010213967392808703,0.0,2019-04-19,4,19,2019,4,1
6019,0.4882497854790046,0.75,2019-04-20,4,20,2019,5,0
6020,0.00016608077061477567,0.5,2019-04-20,4,20,2019,5,0
6021,5.536025687159189e-05,1.0,2019-04-20,4,20,2019,5,0
6022,5.536025687159189e-05,0.25,2019-04-20,4,20,2019,5,1
6023,5.536025687159189e-05,0.0,2019-04-20,4,20,2019,5,1
6024,0.39510615329255133,0.75,2019-04-21,4,21,2019,6,0
6025,0.06983696404351317,0.5,2019-04-21,4,21,2019,6,0
6026,0.01508566999750879,1.0,2019-04-21,4,21,2019,6,0
6027,0.008525479558225151,0.25,2019-04-21,4,21,2019,6,1
6028,0.009466603925042213,0.0,2019-04-21,4,21,2019,6,1
6029,0.4900766739557672,0.75,2019-04-22,4,22,2019,0,0
6030,0.27818529077974924,0.5,2019-04-22,4,22,2019,0,0
6031,0.00963268469565699,1.0,2019-04-22,4,22,2019,0,0
6032,0.04860630553325768,0.25,2019-04-22,4,22,2019,0,1
6033,0.003266255155423921,0.0,2019-04-22,4,22,2019,0,1
6034,0.17012206936640187,0.75,2019-04-23,4,23,2019,1,0
6035,0.18274420793312482,0.5,2019-04-23,4,23,2019,1,0
6036,0.04082818944279902,1.0,2019-04-23,4,23,2019,1,0
6037,0.03363135604949207,0.25,2019-04-23,4,23,2019,1,1
6038,0.026213081628698762,0.0,2019-04-23,4,23,2019,1,1
6039,0.4471171146234119,0.75,2019-04-24,4,24,2019,2,0
6040,0.0409112298281064,0.5,2019-04-24,4,24,2019,2,0
6041,0.03745121377363191,1.0,2019-04-24,4,24,2019,2,0
6042,0.002546571816093227,0.25,2019-04-24,4,24,2019,2,1
6043,0.000498242311844327,0.0,2019-04-24,4,24,2019,2,1
6044,0.8448528801173639,0.75,2019-04-25,4,25,2019,3,0
6045,0.12159880421845158,0.5,2019-04-25,4,25,2019,3,0
6046,0.015141030254380381,1.0,2019-04-25,4,25,2019,3,0
6047,0.005093143632186454,0.25,2019-04-25,4,25,2019,3,1
6048,0.005203864145929637,0.0,2019-04-25,4,25,2019,3,1
6049,0.2714036593129792,0.75,2019-04-26,4,26,2019,4,0
6050,0.16945774628394278,0.5,2019-04-26,4,26,2019,4,0
6051,0.026822044454286268,1.0,2019-04-26,4,26,2019,4,0
6052,0.015500871924045728,0.25,2019-04-26,4,26,2019,4,1
6053,0.0005812826971517149,0.0,2019-04-26,4,26,2019,4,1
6054,0.2819221081185817,0.75,2019-04-27,4,27,2019,5,0
6055,0.05217704210147536,0.5,2019-04-27,4,27,2019,5,0
6056,0.23398012566778312,1.0,2019-04-27,4,27,2019,5,0
6057,0.10294239765272511,0.25,2019-04-27,4,27,2019,5,1
6058,0.005757466714645556,0.0,2019-04-27,4,27,2019,5,1
6059,0.3344313117612866,0.75,2019-04-28,4,28,2019,6,0
6060,0.10161375148780691,0.5,2019-04-28,4,28,2019,6,0
6061,0.016137514878069036,1.0,2019-04-28,4,28,2019,6,0
6062,0.02923021562820052,0.25,2019-04-28,4,28,2019,6,1
6063,0.010047886622193927,0.0,2019-04-28,4,28,2019,6,1
6064,0.43333241066238554,0.75,2019-04-29,4,29,2019,0,0
6065,0.04271043817643314,0.5,2019-04-29,4,29,2019,0,0
6066,0.0017438480914551446,1.0,2019-04-29,4,29,2019,0,0
6067,0.000996484623688654,0.25,2019-04-29,4,29,2019,0,1
6068,0.0016054474492761647,0.0,2019-04-29,4,29,2019,0,1
6069,0.37891327815761067,0.75,2019-04-30,4,30,2019,1,0
6070,0.522794585766878,0.5,2019-04-30,4,30,2019,1,0
6071,0.03817089711296261,1.0,2019-04-30,4,30,2019,1,0
6072,0.025465718160932266,0.25,2019-04-30,4,30,2019,1,1
6073,0.0008027237246380824,0.0,2019-04-30,4,30,2019,1,1
6074,0.8784011957815484,0.75,2019-05-01,5,1,2019,2,0
6075,0.0006089628255875108,0.5,2019-05-01,5,1,2019,2,0
6076,0.00011072051374318377,1.0,2019-05-01,5,1,2019,2,0
6077,0.002518891687657431,0.25,2019-05-01,5,1,2019,2,1
6078,0.00016608077061477567,0.0,2019-05-01,5,1,2019,2,1
6079,0.7403050350153625,0.75,2019-05-02,5,2,2019,3,0
6080,0.014864228970022422,0.5,2019-05-02,5,2,2019,3,0
6081,0.0016884878345835527,1.0,2019-05-02,5,2,2019,3,0
6082,0.00894068148476209,0.25,2019-05-02,5,2,2019,3,1
6083,0.0008027237246380824,0.0,2019-05-02,5,2,2019,3,1
6084,0.3310820162205553,0.75,2019-05-03,5,3,2019,4,0
6085,0.07902676668419742,0.5,2019-05-03,5,3,2019,4,0
6086,0.012843579594209318,1.0,2019-05-03,5,3,2019,4,0
6087,0.0046225814487779225,0.25,2019-05-03,5,3,2019,4,1
6088,0.013757023832590583,0.0,2019-05-03,5,3,2019,4,1
6089,0.3986492097323332,0.75,2019-05-04,5,4,2019,5,0
6090,0.10820162205552636,0.5,2019-05-04,5,4,2019,5,0
6091,0.005286904531237025,1.0,2019-05-04,5,4,2019,5,0
6092,0.000996484623688654,0.25,2019-05-04,5,4,2019,5,1
6093,0.007252193650178537,0.0,2019-05-04,5,4,2019,5,1
6094,0.8059346195366348,0.75,2019-05-05,5,5,2019,6,0
6095,0.007058432751127965,0.5,2019-05-05,5,5,2019,6,0
6096,0.13020732416198413,1.0,2019-05-05,5,5,2019,6,0
6097,0.0069200321089489866,0.25,2019-05-05,5,5,2019,6,1
6098,0.02543803803249647,0.0,2019-05-05,5,5,2019,6,1
6099,0.7533146953801866,0.75,2019-05-06,5,6,2019,0,0
6100,0.03338223489356991,0.5,2019-05-06,5,6,2019,0,0
6101,0.026185401500262967,1.0,2019-05-06,5,6,2019,0,0
6102,0.012317657153929195,0.25,2019-05-06,5,6,2019,0,1
6103,0.012096216126442828,0.0,2019-05-06,5,6,2019,0,1
6104,0.18609350347385614,0.75,2019-05-07,5,7,2019,1,0
6105,0.3069449442245412,0.5,2019-05-07,5,7,2019,1,0
6106,0.0009134442383812662,1.0,2019-05-07,5,7,2019,1,0
6107,0.004152019265369391,0.25,2019-05-07,5,7,2019,1,1
6108,0.010463088548730867,0.0,2019-05-07,5,7,2019,1,1
6109,0.1597420212029784,0.75,2019-05-08,5,8,2019,2,0
6110,0.7929249591718106,0.5,2019-05-08,5,8,2019,2,0
6111,0.010822930218396214,1.0,2019-05-08,5,8,2019,2,0
6112,0.008414759044481968,0.25,2019-05-08,5,8,2019,2,1
6113,0.010380048163423479,0.0,2019-05-08,5,8,2019,2,1
6114,0.1331414177761785,0.75,2019-05-09,5,9,2019,3,0
6115,0.17136767514601267,0.5,2019-05-09,5,9,2019,3,0
6116,0.08342790710548897,1.0,2019-05-09,5,9,2019,3,0
6117,0.11204915990810198,0.25,2019-05-09,5,9,2019,3,1
6118,0.009605004567221194,0.0,2019-05-09,5,9,2019,3,1
6119,0.36349544661887234,0.75,2019-05-10,5,10,2019,4,0
6120,0.012871259722645115,0.5,2019-05-10,5,10,2019,4,0
6121,0.0382262573698342,1.0,2019-05-10,5,10,2019,4,0
6122,0.01289893985108091,0.25,2019-05-10,5,10,2019,4,1
6123,0.03930578237883024,0.0,2019-05-10,5,10,2019,4,1
6124,0.5711794502726493,0.75,2019-05-11,5,11,2019,5,0
6125,0.01765992194203781,0.5,2019-05-11,5,11,2019,5,0
6126,0.0004705621834085311,1.0,2019-05-11,5,11,2019,5,0
6127,0.026988125224901047,0.25,2019-05-11,5,11,2019,5,1
6128,0.09585628477316137,0.0,2019-05-11,5,11,2019,5,1
6129,0.16951310654081436,0.75,2019-05-12,5,12,2019,6,0
6130,0.36792426716859966,0.5,2019-05-12,5,12,2019,6,0
6131,0.3516206715199159,1.0,2019-05-12,5,12,2019,6,0
6132,0.04055138815844106,0.25,2019-05-12,5,12,2019,6,1
6133,0.005923547485260332,0.0,2019-05-12,5,12,2019,6,1
6134,0.08328950646331,0.75,2019-05-13,5,13,2019,0,0
6135,0.6308301270517895,0.5,2019-05-13,5,13,2019,0,0
6136,0.11783430675118334,1.0,2019-05-13,5,13,2019,0,0
6137,0.008331718659174578,0.25,2019-05-13,5,13,2019,0,1
6138,0.00703075262269217,0.0,2019-05-13,5,13,2019,0,1
6139,0.2273645749716279,0.75,2019-05-14,5,14,2019,1,0
6140,0.1220970465302959,0.5,2019-05-14,5,14,2019,1,0
6141,0.030199020123453376,1.0,2019-05-14,5,14,2019,1,0
6142,0.03174910731585795,0.25,2019-05-14,5,14,2019,1,1
6143,0.006726271209898415,0.0,2019-05-14,5,14,2019,1,1
6144,0.14855924931491685,0.75,2019-05-15,5,15,2019,2,0
6145,0.3385002906413486,0.5,2019-05-15,5,15,2019,2,0
6146,0.03590112658122734,1.0,2019-05-15,5,15,2019,2,0
6147,0.03241343039831705,0.25,2019-05-15,5,15,2019,2,1
6148,0.004927062861571678,0.0,2019-05-15,5,15,2019,2,1
6149,0.18407285409804303,0.75,2019-05-16,5,16,2019,3,0
6150,0.09942702134137904,0.5,2019-05-16,5,16,2019,3,0
6151,0.47011930135355834,1.0,2019-05-16,5,16,2019,3,0
6152,0.027403327151437985,0.25,2019-05-16,5,16,2019,3,1
6153,0.06012123896254879,0.0,2019-05-16,5,16,2019,3,1
6154,0.46389127245550427,0.75,2019-05-17,5,17,2019,4,0
6155,0.23885182827248322,0.5,2019-05-17,5,17,2019,4,0
6156,0.0634982146317159,1.0,2019-05-17,5,17,2019,4,0
6157,0.01140421291554793,0.25,2019-05-17,5,17,2019,4,1
6158,0.002435851302350043,0.0,2019-05-17,5,17,2019,4,1
6159,0.9221634788385418,0.75,2019-05-18,5,18,2019,5,0
6160,0.02543803803249647,0.5,2019-05-18,5,18,2019,5,0
6161,0.0026572923298364107,1.0,2019-05-18,5,18,2019,5,0
6162,0.0,0.25,2019-05-18,5,18,2019,5,1
6163,0.0,0.0,2019-05-18,5,18,2019,5,1
6164,0.565394303429568,0.75,2019-05-19,5,19,2019,6,0
6165,0.21416115370775324,0.5,2019-05-19,5,19,2019,6,0
6166,0.014144545630691728,1.0,2019-05-19,5,19,2019,6,0
6167,0.0163866360339912,0.25,2019-05-19,5,19,2019,6,1
6168,0.015722312951532095,0.0,2019-05-19,5,19,2019,6,1
6169,0.3347081130456446,0.75,2019-05-20,5,20,2019,0,0
6170,0.09859661748830514,0.5,2019-05-20,5,20,2019,0,0
6171,0.0035430564397818808,1.0,2019-05-20,5,20,2019,0,0
6172,0.03357599579262048,0.25,2019-05-20,5,20,2019,0,1
6173,0.0016054474492761647,0.0,2019-05-20,5,20,2019,0,1
6174,0.48921858997425755,0.75,2019-05-21,5,21,2019,1,0
6175,0.16840590140338255,0.5,2019-05-21,5,21,2019,1,0
6176,0.0041796993938051875,1.0,2019-05-21,5,21,2019,1,0
6177,0.00027680128435795946,0.25,2019-05-21,5,21,2019,1,1
6178,0.006892351980513191,0.0,2019-05-21,5,21,2019,1,1
6179,0.31007279873778615,0.75,2019-05-22,5,22,2019,2,0
6180,0.30586541921554516,0.5,2019-05-22,5,22,2019,2,0
6181,0.008691560328839927,1.0,2019-05-22,5,22,2019,2,0
6182,0.15199158524095552,0.25,2019-05-22,5,22,2019,2,1
6183,0.02532731751875329,0.0,2019-05-22,5,22,2019,2,1
6184,0.08378774877515432,0.75,2019-05-23,5,23,2019,3,0
6185,0.18274420793312482,0.5,2019-05-23,5,23,2019,3,0
6186,0.453068342237108,1.0,2019-05-23,5,23,2019,3,0
6187,0.02975613806848064,0.25,2019-05-23,5,23,2019,3,1
6188,0.000996484623688654,0.0,2019-05-23,5,23,2019,3,1
6189,0.0682591967226728,0.75,2019-05-24,5,24,2019,4,0
6190,0.5229883466659285,0.5,2019-05-24,5,24,2019,4,0
6191,0.17111855399009052,1.0,2019-05-24,5,24,2019,4,0
6192,0.15539624103855842,0.25,2019-05-24,5,24,2019,4,1
6193,0.013618623190411605,0.0,2019-05-24,5,24,2019,4,1
6194,0.17695906109004347,0.75,2019-05-25,5,25,2019,5,0
6195,0.07706147756525591,0.5,2019-05-25,5,25,2019,5,0
6196,0.2787665734769009,1.0,2019-05-25,5,25,2019,5,0
6197,0.015390151410302545,0.25,2019-05-25,5,25,2019,5,1
6198,0.015805353336839485,0.0,2019-05-25,5,25,2019,5,1
6199,0.3550530074459546,0.75,2019-05-26,5,26,2019,6,0
6200,0.2861571677692585,0.5,2019-05-26,5,26,2019,6,0
6201,0.007003072494256374,1.0,2019-05-26,5,26,2019,6,0
6202,0.00016608077061477567,0.25,2019-05-26,5,26,2019,6,1
6203,8.304038530738783e-05,0.0,2019-05-26,5,26,2019,6,1
6204,0.3990920917873059,0.75,2019-05-27,5,27,2019,0,0
6205,0.16981758795360813,0.5,2019-05-27,5,27,2019,0,0
6206,0.01010324687906552,1.0,2019-05-27,5,27,2019,0,0
6207,0.06153292551277439,0.25,2019-05-27,5,27,2019,0,1
6208,0.0702798460984859,0.0,2019-05-27,5,27,2019,0,1
6209,0.1917956099316301,0.75,2019-05-28,5,28,2019,1,0
6210,0.14778420571871456,0.5,2019-05-28,5,28,2019,1,0
6211,0.1255847427132062,1.0,2019-05-28,5,28,2019,1,0
6212,0.011487253300855317,0.25,2019-05-28,5,28,2019,1,1
6213,0.0076950757051512724,0.0,2019-05-28,5,28,2019,1,1
6214,0.15453815705704876,0.75,2019-05-29,5,29,2019,2,0
6215,0.3309712957068121,0.5,2019-05-29,5,29,2019,2,0
6216,0.42358900545298533,1.0,2019-05-29,5,29,2019,2,0
6217,0.005895867356824536,0.25,2019-05-29,5,29,2019,2,1
6218,0.009881805851579151,0.0,2019-05-29,5,29,2019,2,1
6219,0.8312065767985165,0.75,2019-05-30,5,30,2019,3,0
6220,0.028842693830099374,0.5,2019-05-30,5,30,2019,3,0
6221,0.008414759044481968,1.0,2019-05-30,5,30,2019,3,0
6222,0.0016331275777119606,0.25,2019-05-30,5,30,2019,3,1
6223,0.0016884878345835527,0.0,2019-05-30,5,30,2019,3,1
6224,0.2237384781465386,0.75,2019-05-31,5,31,2019,4,0
6225,0.22852714036593133,0.5,2019-05-31,5,31,2019,4,0
6226,0.1637833199546046,1.0,2019-05-31,5,31,2019,4,0
6227,0.0004705621834085311,0.25,2019-05-31,5,31,2019,4,1
6228,0.02089849696902594,0.0,2019-05-31,5,31,2019,4,1
6229,0.7143964347994575,0.75,2019-06-01,6,1,2019,5,0
6230,0.001051844880560246,0.5,2019-06-01,6,1,2019,5,0
6231,0.04276579843330473,1.0,2019-06-01,6,1,2019,5,0
6232,0.0006643230824591027,0.25,2019-06-01,6,1,2019,5,1
6233,0.019126968749134998,0.0,2019-06-01,6,1,2019,5,1
6234,0.35436100423505973,0.75,2019-06-02,6,2,2019,6,0
6235,0.1767929803194287,0.5,2019-06-02,6,2,2019,6,0
6236,0.20641071774573033,1.0,2019-06-02,6,2,2019,6,0
6237,0.057436266504276585,0.25,2019-06-02,6,2,2019,6,1
6238,0.005452985301851801,0.0,2019-06-02,6,2,2019,6,1
6239,0.42710438176433146,0.75,2019-06-03,6,3,2019,0,0
6240,0.12453289783264596,0.5,2019-06-03,6,3,2019,0,0
6241,0.06853599800703077,1.0,2019-06-03,6,3,2019,0,0
6242,0.05630138123840895,0.25,2019-06-03,6,3,2019,0,1
6243,0.22155174800011077,0.0,2019-06-03,6,3,2019,0,1
6244,0.4415257286793811,0.75,2019-06-04,6,4,2019,1,0
6245,0.046364215129958204,0.5,2019-06-04,6,4,2019,1,0
6246,0.20311678246187062,1.0,2019-06-04,6,4,2019,1,0
6247,0.032607191297367624,0.25,2019-06-04,6,4,2019,1,1
6248,0.0409389099565422,0.0,2019-06-04,6,4,2019,1,1
6249,0.8804495252857973,0.75,2019-06-05,6,5,2019,2,0
6250,0.02231018351925153,0.5,2019-06-05,6,5,2019,2,0
6251,0.011210452016497357,1.0,2019-06-05,6,5,2019,2,0
6252,0.007279873778614333,0.25,2019-06-05,6,5,2019,2,1
6253,0.0,0.0,2019-06-05,6,5,2019,2,1
6254,0.029534697040994273,0.75,2019-06-06,6,6,2019,3,0
6255,0.4743543610042351,0.5,2019-06-06,6,6,2019,3,0
6256,0.09782157389210287,1.0,2019-06-06,6,6,2019,3,0
6257,0.050350153624712825,0.25,2019-06-06,6,6,2019,3,1
6258,0.025880920087469207,0.0,2019-06-06,6,6,2019,3,1
6259,0.15846873529493177,0.75,2019-06-07,6,7,2019,4,0
6260,0.5376864948653363,0.5,2019-06-07,6,7,2019,4,0
6261,0.0030171339995017582,1.0,2019-06-07,6,7,2019,4,0
6262,0.05632906136684475,0.25,2019-06-07,6,7,2019,4,1
6263,0.030448141279375538,0.0,2019-06-07,6,7,2019,4,1
6264,0.372629889002685,0.75,2019-06-08,6,8,2019,5,0
6265,0.006892351980513191,0.5,2019-06-08,6,8,2019,5,0
6266,0.0505162343953276,1.0,2019-06-08,6,8,2019,5,0
6267,0.05511113571566972,0.25,2019-06-08,6,8,2019,5,1
6268,0.044731087552246244,0.0,2019-06-08,6,8,2019,5,1
6269,0.03902898109447228,0.75,2019-06-09,6,9,2019,6,0
6270,0.17311152323746784,0.5,2019-06-09,6,9,2019,6,0
6271,0.15415063525894762,1.0,2019-06-09,6,9,2019,6,0
6272,0.4901873944695104,0.25,2019-06-09,6,9,2019,6,1
6273,0.0022420904032994715,0.0,2019-06-09,6,9,2019,6,1
6274,0.23231931796163538,0.75,2019-06-10,6,10,2019,0,0
6275,0.38804772054142334,0.5,2019-06-10,6,10,2019,0,0
6276,0.009909485980014949,1.0,2019-06-10,6,10,2019,0,0
6277,0.030835663077476684,0.25,2019-06-10,6,10,2019,0,1
6278,0.021590500179920837,0.0,2019-06-10,6,10,2019,0,1
6279,0.0933650732139397,0.75,2019-06-11,6,11,2019,1,0
6280,0.4172502560411881,0.5,2019-06-11,6,11,2019,1,0
6281,0.06139452487059541,1.0,2019-06-11,6,11,2019,1,0
6282,0.25294101364630334,0.25,2019-06-11,6,11,2019,1,1
6283,0.0860575193068896,0.0,2019-06-11,6,11,2019,1,1
6284,0.04044066764469787,0.75,2019-06-12,6,12,2019,2,0
6285,0.6757549755030864,0.5,2019-06-12,6,12,2019,2,0
6286,0.06914496083261827,1.0,2019-06-12,6,12,2019,2,0
6287,0.066875190300883,0.25,2019-06-12,6,12,2019,2,1
6288,0.0252442771334459,0.0,2019-06-12,6,12,2019,2,1
6289,0.6170454230907632,0.75,2019-06-13,6,13,2019,3,0
6290,0.12444985744733857,0.5,2019-06-13,6,13,2019,3,0
6291,0.07149777174966092,1.0,2019-06-13,6,13,2019,3,0
6292,0.030420461150939743,0.25,2019-06-13,6,13,2019,3,1
6293,0.0004705621834085311,0.0,2019-06-13,6,13,2019,3,1
6294,0.1569186481025272,0.75,2019-06-14,6,14,2019,4,0
6295,0.27062861571677693,0.5,2019-06-14,6,14,2019,4,0
6296,0.009134442383812662,1.0,2019-06-14,6,14,2019,4,0
6297,0.019542170675671936,0.25,2019-06-14,6,14,2019,4,1
6298,0.014421346915049687,0.0,2019-06-14,6,14,2019,4,1
6299,0.6338472610512914,0.75,2019-06-15,6,15,2019,5,0
6300,0.08896393279264816,0.5,2019-06-15,6,15,2019,5,0
6301,0.18595510283167718,1.0,2019-06-15,6,15,2019,5,0
6302,0.02911949511445733,0.25,2019-06-15,6,15,2019,5,1
6303,0.00027680128435795946,0.0,2019-06-15,6,15,2019,5,1
6304,0.48293520081933183,0.75,2019-06-16,6,16,2019,6,0
6305,0.09095690204002548,0.5,2019-06-16,6,16,2019,6,0
6306,0.40094666039250426,1.0,2019-06-16,6,16,2019,6,0
6307,0.00572978658620976,0.25,2019-06-16,6,16,2019,6,1
6308,0.00038752179810114327,0.0,2019-06-16,6,16,2019,6,1
6309,0.14097489412350875,0.75,2019-06-17,6,17,2019,0,0
6310,0.0942231571954494,0.5,2019-06-17,6,17,2019,0,0
6311,0.05383784980762311,1.0,2019-06-17,6,17,2019,0,0
6312,0.0012179256511750216,0.25,2019-06-17,6,17,2019,0,1
6313,0.07659091538184738,0.0,2019-06-17,6,17,2019,0,1
6314,0.6703296703296704,0.75,2019-06-18,6,18,2019,1,0
6315,0.03709137210396657,0.5,2019-06-18,6,18,2019,1,0
6316,0.04052370803000527,1.0,2019-06-18,6,18,2019,1,0
6317,0.03313311373764775,0.25,2019-06-18,6,18,2019,1,1
6318,0.009521964181913804,0.0,2019-06-18,6,18,2019,1,1
6319,0.85567581033576,0.75,2019-06-19,6,19,2019,2,0
6320,0.11011155091759627,0.5,2019-06-19,6,19,2019,2,0
6321,0.020095773244387855,1.0,2019-06-19,6,19,2019,2,0
